Ligand	Receptor	Score
TGFB1	AIMP2	1
TGFB1	CDK2	1
TGFB1	ECM1	1
TGFB1	PARD6A	1
TGFB1	IL3	1
TGFB1	F2RL1	1
TGFB1	CDKN1A	1
TGFB1	MMRN1	1
TGFB1	RB1	1
TGFB1	PTGS2	1
TGFB1	NTF3	1
TGFB1	LEF1	1
TGFB1	NUDT6	1
TGFB1	VDR	1
TGFB1	ERBB2	1
TGFB1	PAX8	1
TGFB1	MMP9	1
TGFB1	SIK1	1
TGFB1	ELN	1
TGFB1	MAPK8	1
TGFB1	SHC2	1
TGFB1	SRF	1
TGFB1	TLR2	1
TGFB1	CEACAM7	1
TGFB1	TGFB3	1
TGFB1	GJA1	1
TGFB1	SMAD2	1
TGFB1	BGN	1
TGFB1	FGF13	1
TGFB1	PIAS4	1
TGFB1	TAB1	1
TGFB1	IL1RN	1
TGFB1	CYP19A1	1
TGFB1	STRAP	1
TGFB1	SKIL	1
TGFB1	CFTR	1
TGFB1	MRGPRX3	1
TGFB1	PLAU	1
TGFB1	ADAMTS16	1
TGFB1	AVP	1
TGFB1	IL10	1
TGFB1	RBM39	1
TGFB1	TGFB2	1
TGFB1	PIK3CG	1
TGFB1	MAPK3	1
TGFB1	IRF8	1
TGFB1	KLF10	1
TGFB1	TIMP3	1
TGFB1	EPHB2	1
TGFB1	ITK	1
TGFB1	TNC	1
TGFB1	EGF	1
TGFB1	GLG1	1
TGFB1	SLC2A1	1
TGFB1	SMAD9	1
TGFB1	TNFRSF11B	1
TGFB1	BMP2	1
TGFB1	NET1	1
TGFB1	THPO	1
TGFB1	AXIN1	1
TGFB1	MYO18A	1
TGFB1	TG	1
TGFB1	SNAI2	1
TGFB1	PTEN	1
TGFB1	GTF2IP4	1
TGFB1	IGFBP2	1
TGFB1	IHH	1
TGFB1	SLTM	1
TGFB1	SFTPA1	1
TGFB1	SOAT1	1
TGFB1	IL18	1
TGFB1	SHC3	1
TGFB1	COL15A1	1
TGFB1	PAK2	1
TGFB1	TSC22D1	1
TGFB1	NEDD9	1
TGFB1	ADAMTS4	1
TGFB1	PPARG	1
TGFB1	VEGFA	1
TGFB1	KLRK1	1
TGFB1	ASPN	1
TGFB1	NOS2	1
TGFB1	PIK3CA	1
TGFB1	SCD	1
TGFB1	ACTN1	1
TGFB1	CSF1	1
TGFB1	SPARC	1
TGFB1	TRAF6	1
TGFB1	L1CAM	1
TGFB1	LPL	1
TGFB1	INHBA	1
TGFB1	CXCL8	1
TGFB1	IL11	1
TGFB1	GSK3B	1
TGFB1	COL1A1	1
TGFB1	SMAD7	1
TGFB1	WWOX	1
TGFB1	DACH1	1
TGFB1	SFTPA2	1
TGFB1	PTGS1	1
TGFB1	PXN	1
TGFB1	PTGER2	1
TGFB1	AGTR1	1
TGFB1	OMD	1
TGFB1	RGCC	1
TGFB1	RPS6KB1	1
TGFB1	IL13	1
TGFB1	TERT	1
TGFB1	MAP2K3	1
TGFB1	WT1	1
TGFB1	PPP2R2A	1
TGFB1	FOXP3	1
TGFB1	ATF2	1
TGFB1	AR	1
TGFB1	MARCKS	1
TGFB1	SMAD5	1
TGFB1	PALLD	1
CAMK2D	MAP3K7	1
CAMK2D	GFAP	1
CAMK2D	CREB3L1	1
CAMK2D	CREB1	1
CAMK2D	KRT8	1
CAMK2D	CREB3	1
CAMK2D	SCN5A	1
CAMK2D	YWHAB	1
CAMK2D	CEBPB	1
CAMK2D	PLCB3	1
CAMK2D	DLG1	1
CAMK2D	ITPR2	1
CAMK2D	MAPK1	1
CAMK2D	CD5	1
CAMK2D	RPS18	1
CAMK2D	TTN	1
CAMK2D	PARP1	1
CAMK2D	RIPK3	1
CAMK2D	CREM	1
CAMK2D	ADCY3	1
CAMK2D	CREB3L2	1
CAMK2D	KCNJ11	1
CAMK2D	TPD52	1
CAMK2D	PRKACA	1
CAMK2D	CFL2	1
CAMK2D	STMN1	1
CAMK2D	CDC25C	1
CAMK2D	ATP2A2	1
CAMK2D	ACTN2	1
CAMK2D	PRKCD	1
CAMK2D	HES1	1
CAMK2D	RYR2	1
CAMK2D	NR0B2	1
CAMK2D	ATF6B	1
CAMK2D	HSF1	1
CAMK2D	TH	1
CAMK2D	TLE1	1
CAMK2D	CTTN	1
CAMK2D	OCLN	1
CAMK2D	ATF4	1
CAMK2D	CREB5	1
CAMK2D	MAPT	1
CAMK2D	PPP1R14A	1
CAMK2D	STAT1	1
CAMK2D	ANKRD28	1
CAMK2D	QDPR	1
CAMK2D	KRT18	1
CAMK2D	KCND2	1
CAMK2D	BMX	1
CAMK2D	CEACAM1	1
CAMK2D	GRIN2B	1
CAMK2D	VPS72	1
CAMK2D	CREB3L4	1
CAMK2D	CREB3L3	1
CAMK2D	HDAC4	1
CAMK2D	HDAC5	1
CAMK2D	GRIA1	1
CAMK2D	PLN	1
CAMK2D	VIM	1
CAMK2D	ATF2	1
CAMK2D	CACNB2	1
CAMK2D	FBXO43	1
CAMK2D	H3-4	1
CAMK2D	LIMA1	1
CAMK2D	SSH1	1
CAMK2D	FLNA	1
CAMK2D	PEA15	1
CAMK2G	MYLK	1
CAMK2G	MAP3K7	1
CAMK2G	UHMK1	1
CAMK2G	GFAP	1
CAMK2G	CREB3L1	1
CAMK2G	CREB1	1
CAMK2G	CABP2	1
CAMK2G	CAMKK1	1
CAMK2G	CREB3	1
CAMK2G	KRT8	1
CAMK2G	CEBPB	1
CAMK2G	PLCB3	1
CAMK2G	RYR1	1
CAMK2G	SYN1	1
CAMK2G	DLG1	1
CAMK2G	TIAM1	1
CAMK2G	SPR	1
CAMK2G	ATF1	1
CAMK2G	NOS1	1
CAMK2G	ACTN4	1
CAMK2G	CREM	1
CAMK2G	ADCY3	1
CAMK2G	CREB3L2	1
CAMK2G	IL6ST	1
CAMK2G	LRRC7	1
CAMK2G	PRKACA	1
CAMK2G	RRAD	1
CAMK2G	CFL2	1
CAMK2G	SMAD4	1
CAMK2G	STMN1	1
CAMK2G	CDC25C	1
CAMK2G	ATP2A2	1
CAMK2G	ACTN2	1
CAMK2G	DAB2	1
CAMK2G	RYR2	1
CAMK2G	GRIA4	1
CAMK2G	ATF6B	1
CAMK2G	HSF1	1
CAMK2G	TH	1
CAMK2G	OCLN	1
CAMK2G	ATF4	1
CAMK2G	CREB5	1
CAMK2G	MAPT	1
CAMK2G	NCOR2	1
CAMK2G	PPP1R14A	1
CAMK2G	DLG4	1
CAMK2G	EGFR	1
CAMK2G	RCHY1	1
CAMK2G	STAT1	1
CAMK2G	QDPR	1
CAMK2G	KRT18	1
CAMK2G	BAD	1
CAMK2G	EEF2	1
CAMK2G	GRIN2B	1
CAMK2G	ETS1	1
CAMK2G	KCND2	1
CAMK2G	RAF1	1
CAMK2G	VPS72	1
CAMK2G	CREB3L4	1
CAMK2G	CREB3L3	1
CAMK2G	HDAC5	1
CAMK2G	SMAD3	1
CAMK2G	GRIA1	1
CAMK2G	STAT3	1
CAMK2G	PLN	1
CAMK2G	RARA	1
CAMK2G	ATF2	1
CAMK2G	CHAT	1
CAMK2G	FBXO43	1
CAMK2G	VIM	1
CAMK2G	CALM1	1
CAMK2G	FLNA	1
CAMK2G	PEA15	1
CAMK2B	MYLK	1
CAMK2B	MAP3K7	1
CAMK2B	PPP3CB	1
CAMK2B	GFAP	1
CAMK2B	CREB3L1	1
CAMK2B	CREB1	1
CAMK2B	KRT8	1
CAMK2B	CREB3	1
CAMK2B	RAC1	1
CAMK2B	CEBPB	1
CAMK2B	PLCB3	1
CAMK2B	DLG1	1
CAMK2B	PPP3CA	1
CAMK2B	PPP3CC	1
CAMK2B	SMAD2	1
CAMK2B	CTNNB1	1
CAMK2B	MAP2K6	1
CAMK2B	ITPKA	1
CAMK2B	ACTN4	1
CAMK2B	CAMK2D	1
CAMK2B	CYLD	1
CAMK2B	RIPK3	1
CAMK2B	PTK2B	1
CAMK2B	ADCY3	1
CAMK2B	CREB3L2	1
CAMK2B	PRKAA1	1
CAMK2B	SRC	1
CAMK2B	PRKACA	1
CAMK2B	GAPDH	1
CAMK2B	CFL2	1
CAMK2B	HRAS	1
CAMK2B	STMN1	1
CAMK2B	CDC25C	1
CAMK2B	ATP2A2	1
CAMK2B	CAMK4	1
CAMK2B	PEA15	1
CAMK2B	ATF6B	1
CAMK2B	HSF1	1
CAMK2B	TH	1
CAMK2B	CAMK1G	1
CAMK2B	GRIN2A	1
CAMK2B	CAMK2N2	1
CAMK2B	OCLN	1
CAMK2B	ATF4	1
CAMK2B	CREB5	1
CAMK2B	NOS3	1
CAMK2B	MAPT	1
CAMK2B	CABIN1	1
CAMK2B	PPP1R14A	1
CAMK2B	PLA2G4A	1
CAMK2B	STAT1	1
CAMK2B	GSK3A	1
CAMK2B	QDPR	1
CAMK2B	KRT18	1
CAMK2B	KCND2	1
CAMK2B	GRIN2B	1
CAMK2B	VPS72	1
CAMK2B	ETS1	1
CAMK2B	COL4A3	1
CAMK2B	CREB3L4	1
CAMK2B	CREB3L3	1
CAMK2B	GRIA1	1
CAMK2B	HDAC9	1
CAMK2B	MAP2K3	1
CAMK2B	PLN	1
CAMK2B	ATF2	1
CAMK2B	FBXO43	1
CAMK2B	MAPK7	1
CAMK2B	FLNA	1
CAMK2B	DLGAP1	1
BMP2	MAP3K7	1
BMP2	MMP9	1
BMP2	RUNX2	1
BMP2	MAPK14	1
BMP2	MGP	1
BMP2	TGFB3	1
BMP2	MAPK1	1
BMP2	TAB1	1
BMP2	FGFR3	1
BMP2	GATA4	1
BMP2	CHRD	1
BMP2	ASPN	1
BMP2	AMHR2	1
BMP2	LIMK1	1
BMP2	NCKAP1L	1
BMP2	SMAD1	1
BMP2	MMP13	1
BMP2	PGF	1
BMP2	CDH11	1
BMP2	BMP7	1
BMP2	MEF2A	1
BMP2	ZBTB32	1
BMP2	ALPP	1
BMP2	SMAD9	1
BMP2	TAB2	1
BMP2	FOXC2	1
BMP2	ATF2	1
BMP2	SMAD5	1
BMP2	PTEN	1
BMP2	ACVRL1	1
BMP2	NKX2-5	1
BMP7	EDN1	1
BMP7	SOSTDC1	1
BMP7	GATA4	1
BMP7	TNF	1
BMP7	AMHR2	1
BMP7	SMAD1	1
BMP7	PTK2	1
BMP7	CDK2	1
BMP7	MAPK3	1
BMP7	CCL2	1
BMP7	ALPP	1
BMP7	SMAD9	1
BMP7	ATF2	1
BMP7	SMAD5	1
BMP7	NTF3	1
BMP7	ACVRL1	1
BMP7	NKX2-5	1
GDF1	BMPR1B	1
GDF1	TGFBR1	1
INHBA	GDF3	1
INHBA	EPOR	1
INHBA	NODAL	1
INHBA	TGFB1	1
INHBA	TGFB2	1
INHBA	GDF1	1
INHBA	TGFB3	1
NCKAP1	DIAPH1	1
NCKAP1	WASF1	1
NCKAP1	NHS	1
NCKAP1	ARPC4	1
NCKAP1	ACTR2	1
NCKAP1	TBK1	1
NCKAP1	ARPC1B	1
NCKAP1	ACTR3	1
NCKAP1	WASF2	1
NCKAP1	ARPC3	1
NCKAP1	ARPC5	1
NCKAP1	ARPC2	1
BMPR2	MAP3K7	1
BMPR2	UHMK1	1
BMPR2	NBEA	1
BMPR2	LMX1A	1
BMPR2	BMPR1B	1
BMPR2	FOXL1	1
BMPR2	CCDC89	1
BMPR2	TUBB4A	1
BMPR2	ACTR8	1
BMPR2	FRS3	1
BMPR2	GDF9	1
BMPR2	TAB1	1
BMPR2	GDF5	1
BMPR2	GATA4	1
BMPR2	GNA12	1
BMPR2	LSM10	1
BMPR2	CTBP1	1
BMPR2	LIMK1	1
BMPR2	SMAD1	1
BMPR2	MTA1	1
BMPR2	CSRP3	1
BMPR2	GDF6	1
BMPR2	ARSA	1
BMPR2	TOPBP1	1
BMPR2	HNRNPR	1
BMPR2	RABGGTA	1
BMPR2	CES1	1
BMPR2	NLK	1
BMPR2	TUBB	1
BMPR2	SULT1E1	1
BMPR2	AGER	1
BMPR2	ANKS1A	1
BMPR2	NOP56	1
BMPR2	TRPC1	1
BMPR2	SMAD9	1
BMPR2	TAB2	1
BMPR2	ACVR1	1
BMPR2	C4BPA	1
BMPR2	DYNLT1	1
BMPR2	ATF2	1
BMPR2	CRYAB	1
BMPR2	SMAD5	1
BMPR2	PDZRN3	1
BMPR2	NKX2-5	1
BMPR2	BMPR1A	1
BMPR2	LSP1	1
BMPR2	PMPCA	1
ACVR2A	INHBB	1
ACVR2A	GDF9	1
ACVR2A	MAGI2	1
ACVR2A	SYNJ2BP	1
ACVR2A	GDF5	1
ACVR2A	INHBC	1
ACVR2A	GNA12	1
ACVR2A	ACVR1B	1
ACVR2A	SMAD1	1
ACVR2A	BMP6	1
ACVR2A	TGFBR3	1
ACVR2A	INHBA	1
ACVR2A	BMP7	1
ACVR2A	IGSF1	1
ACVR2A	ENG	1
ACVR2A	SMAD9	1
ACVR2A	BMP2	1
ACVR2A	ACVR1	1
ACVR2A	SMAD5	1
ACVR2A	ACVRL1	1
ACVR2B	BMPR1B	1
ACVR2B	MSTN	1
ACVR2B	ACVRL1	1
ACVR2B	SYNJ2BP	1
ACVR2B	GDF5	1
ACVR2B	SNX1	1
ACVR2B	ACVR1C	1
ACVR2B	SNX2	1
ACVR2B	SNX6	1
ACVR2B	ACVR1B	1
ACVR2B	TRIM26	1
ACVR2B	SMAD1	1
ACVR2B	SRXN1	1
ACVR2B	EGFR	1
ACVR2B	IGSF1	1
ACVR2B	SMAD9	1
ACVR2B	PRKCB	1
ACVR2B	ACVR1	1
ACVR2B	SMAD5	1
ACVR2B	ASAP3	1
ACVR2B	BMPR1A	1
ACVR2B	TGFBRAP1	1
ACVR2B	GDF11	1
AMH	CYP19A1	1
AMH	IFNG	1
AMH	SMAD9	1
AMH	BMPR1B	1
AMH	STAR	1
AMH	SMAD5	1
AMH	SMAD1	1
AMH	BMPR2	1
AMHR2	SMAD9	1
AMHR2	BMPR1B	1
AMHR2	ACVR1	1
AMHR2	SMAD5	1
AMHR2	SMAD1	1
BMP10	GATA4	1
BMP10	LOC112268355	1
BMP10	ATF2	1
BMP10	NKX2-5	1
BMP3	GDF6	1
BMP3	BMP4	1
BMP3	TGFB1	1
BMP3	BMP2	1
BMP3	GDF5	1
BMP3	BMP5	1
BMP3	BMP8A	1
BMP3	BMP8B	1
BMP3	BMP7	1
BMP3	BMP6	1
BMP3	BMP15	1
BMP3	GDF7	1
BMP5	GATA4	1
BMP5	ACVRL1	1
BMP5	AMHR2	1
BMP5	ATF2	1
BMP5	MAPK1	1
BMP5	NKX2-5	1
BMP6	ALPP	1
BMP6	FSHR	1
BMP6	ACVRL1	1
BMP6	CDH5	1
BMP6	SMAD5	1
BMP6	SMAD1	1
BMP6	ESR1	1
BMP8A	ACVRL1	1
BMP8A	ACVR1	1
BMP8A	AMHR2	1
BMP8B	ACVRL1	1
BMP8B	AMHR2	1
GDF2	FGF2	1
GDF2	BMPR1B	1
GDF2	SMAD9	1
GDF2	SMAD5	1
GDF2	SMAD1	1
GDF2	BMPR1A	1
GDF5	ALPP	1
GDF5	AMHR2	1
GDF5	MAPK1	1
GDF5	PLG	1
GDF5	BMP7	1
INHA	ACVR1C	1
INHBB	GDF3	1
INHBB	NODAL	1
INHBB	TGFB1	1
INHBB	TGFB2	1
INHBB	GDF1	1
INHBB	TGFB3	1
INHBB	BAMBI	1
INHBC	GDF3	1
INHBC	NODAL	1
INHBC	TGFB1	1
INHBC	TGFB2	1
INHBC	GDF1	1
INHBC	TGFB3	1
INHBE	CYP19A1	1
INHBE	GDF3	1
INHBE	INHBA	1
INHBE	NODAL	1
INHBE	TGFB1	1
INHBE	TGFB2	1
INHBE	B3GAT1	1
INHBE	TRH	1
INHBE	ZIC3	1
INHBE	GDF1	1
INHBE	ECM1	1
INHBE	TGFB3	1
INHBE	SMAD2	1
NUAK2	TGFBR1	1
NUAK2	SMAD4	1
NUAK2	ACVR1	1
NUAK2	PPP1R12A	1
NUAK2	SMAD2	1
NUAK2	LATS1	1
TGFB2	EIF2A	1
TGFB2	MAP3K7	1
TGFB2	SHC2	1
TGFB2	TGFB3	1
TGFB2	IL1B	1
TGFB2	MAPK1	1
TGFB2	SHC3	1
TGFB2	SMAD2	1
TGFB2	SHC1	1
TGFB2	TAB1	1
TGFB2	FN1	1
TGFB2	IL6	1
TGFB2	PPP2R5D	1
TGFB2	TGFB1	1
TGFB2	IL2	1
TGFB2	GREM1	1
TGFB2	SMAD4	1
TGFB2	STRAP	1
TGFB2	PLAT	1
TGFB2	SMAD1	1
TGFB2	CCN2	1
TGFB2	FGF2	1
TGFB2	PIK3CG	1
TGFB2	SMAD7	1
TGFB2	IL3	1
TGFB2	SMAD6	1
TGFB2	SPHK1	1
TGFB2	PTHLH	1
TGFB2	RPS6KB1	1
TGFB2	SMAD3	1
TGFB2	IL13	1
TGFB2	SMAD9	1
TGFB2	PTH	1
TGFB2	SPTBN1	1
TGFB2	AXIN1	1
TGFB2	TAB2	1
TGFB2	IL4	1
TGFB2	SMAD5	1
TGFB2	NFKB1	1
CFC1B	SMAD3	1
CFC1B	ACVR2A	1
CFC1B	ACVR1B	1
GDF10	ACVR1C	1
GDF10	BMPR1B	1
GDF10	TGFBR1	1
GDF10	ACVR2A	1
GDF10	BMPR1A	1
GDF3	CRIPTO	1
GDF3	BMPR1B	1
GDF3	TGFBR1	1
GDF3	BMPR2	1
GDF3	BMPR1A	1
GDF7	ACVR1C	1
GDF7	BMPR1B	1
GDF7	TGFBR1	1
GDF7	ACVR2B	1
GDF7	AMHR2	1
GDF7	ACVR1B	1
GDF9	ACVR1C	1
GDF9	HAS2	1
GDF9	ACVR2B	1
GDF9	ACVR1B	1
GDF9	PTGS2	1
LEFTY1	BMP8A	1
LEFTY1	TGFB3	1
LEFTY1	GDF5	1
LEFTY1	BMP4	1
LEFTY1	TGFB1	1
LEFTY1	GDF1	1
LEFTY1	BMP6	1
LEFTY1	BMP8B	1
LEFTY1	BMP15	1
LEFTY1	GDF6	1
LEFTY1	NODAL	1
LEFTY1	TGFB2	1
LEFTY1	BMP5	1
LEFTY1	BMP7	1
LEFTY1	GDF7	1
LEFTY1	GDF3	1
LEFTY1	BMP2	1
LEFTY2	BMP8A	1
LEFTY2	TGFB3	1
LEFTY2	GDF5	1
LEFTY2	BMP4	1
LEFTY2	TGFB1	1
LEFTY2	GDF1	1
LEFTY2	BMP6	1
LEFTY2	BMP8B	1
LEFTY2	BMP15	1
LEFTY2	GDF6	1
LEFTY2	NODAL	1
LEFTY2	TGFB2	1
LEFTY2	BMP5	1
LEFTY2	BMP7	1
LEFTY2	GDF7	1
LEFTY2	GDF3	1
LEFTY2	BMP2	1
NODAL	CRIPTO	1
NODAL	STMN1	1
NODAL	CFC1B	1
BAMBI	FKBP1C	1
BAMBI	TGFB1	1
BAMBI	TGFB2	1
BAMBI	BMPR1B	1
BAMBI	TGFBR1	1
BAMBI	ACVRL1	1
BAMBI	ACVR2B	1
BAMBI	TGFB3	1
BAMBI	FZD5	1
BAMBI	TGFBR2	1
BAMBI	ACVR2A	1
BAMBI	DVL2	1
BAMBI	BMPR1A	1
BAMBI	TGFBR3	1
MSTN	SMAD3	1
MSTN	FBXO32	1
ACVR1C	CRIPTO	1
ACVR1C	SMAD3	1
ACVR1C	INHBB	1
ACVR1C	SMAD2	1
ACVR1C	ACVRL1	1
TGFB3	EIF2A	1
TGFB3	MAP3K7	1
TGFB3	SHC2	1
TGFB3	SHC3	1
TGFB3	SMAD2	1
TGFB3	SHC1	1
TGFB3	TAB1	1
TGFB3	FN1	1
TGFB3	PPP2R5D	1
TGFB3	TGFB1	1
TGFB3	SMAD4	1
TGFB3	STRAP	1
TGFB3	SMAD1	1
TGFB3	FGF2	1
TGFB3	TGFB2	1
TGFB3	SMAD7	1
TGFB3	PARD6A	1
TGFB3	SMAD6	1
TGFB3	RPS6KB1	1
TGFB3	SMAD3	1
TGFB3	SMAD9	1
TGFB3	SPTBN1	1
TGFB3	TAB2	1
TGFB3	AXIN1	1
TGFB3	SMAD5	1
TGFBR1	EIF2A	1
TGFBR1	RNF5	1
TGFBR1	BMPR1B	1
TGFBR1	SKAP2	1
TGFBR1	STX8	1
TGFBR1	GNA13	1
TGFBR1	CTNNB1	1
TGFBR1	DUSP13A	1
TGFBR1	RTKN	1
TGFBR1	NUP37	1
TGFBR1	XIAP	1
TGFBR1	PREB	1
TGFBR1	UBE2E3	1
TGFBR1	DCAF6	1
TGFBR1	CDC42EP4	1
TGFBR1	RHOD	1
TGFBR1	SQSTM1	1
TGFBR1	UBD	1
TGFBR1	USP45	1
TGFBR1	ARHGEF6	1
TGFBR1	CDC42	1
TGFBR1	RHOH	1
TGFBR1	DAXX	1
TGFBR1	ARHGAP15	1
TGFBR1	GNB3	1
TGFBR1	OSR1	1
TGFBR1	UBA52	1
TGFBR1	RAB34	1
TGFBR1	CHN1	1
TGFBR1	SMURF2	1
TGFBR1	RGS19	1
TGFBR1	SMAD6	1
TGFBR1	STUB1	1
TGFBR1	WDR13	1
TGFBR1	BTBD2	1
TGFBR1	ENC1	1
TGFBR1	ENG	1
TGFBR1	SMAD3	1
TGFBR1	SPTBN1	1
TGFBR1	TAB2	1
TGFBR1	SAT2	1
TGFBR1	RHOJ	1
TGFBR1	SNTG1	1
TGFBR1	RRH	1
TGFBR1	TGFBRAP1	1
TGFBR1	NAT8	1
TGFBR1	FKBP1C	1
TGFBR1	MAP3K7	1
TGFBR1	PLEKHJ1	1
TGFBR1	RAN	1
TGFBR1	DCAF12	1
TGFBR1	EIF3I	1
TGFBR1	FBXL12	1
TGFBR1	PPP3CC	1
TGFBR1	AP2B1	1
TGFBR1	VEPH1	1
TGFBR1	SHC1	1
TGFBR1	BMPR2	1
TGFBR1	NKIRAS1	1
TGFBR1	PPP2R5D	1
TGFBR1	SAMD8	1
TGFBR1	RPS27A	1
TGFBR1	WDR33	1
TGFBR1	PIK3R1	1
TGFBR1	SMAD4	1
TGFBR1	SNX6	1
TGFBR1	AMHR2	1
TGFBR1	RAB6B	1
TGFBR1	EEF1A1	1
TGFBR1	SMAD1	1
TGFBR1	FBXO34	1
TGFBR1	RAB38	1
TGFBR1	OCLN	1
TGFBR1	RHPN2	1
TGFBR1	PARD6A	1
TGFBR1	CAV1	1
TGFBR1	FANCL	1
TGFBR1	MAP3K20	1
TGFBR1	PML	1
TGFBR1	TTC1	1
TGFBR1	ARL8B	1
TGFBR1	MYOC	1
TGFBR1	RASD2	1
TGFBR1	RHEBL1	1
TGFBR1	PLEK	1
TGFBR1	RNF130	1
TGFBR1	CLU	1
TGFBR1	RNF146	1
TGFBR1	SHC2	1
TGFBR1	RAC1	1
TGFBR1	KATNB1	1
TGFBR1	RAB25	1
TGFBR1	SMAD2	1
TGFBR1	TP63	1
TGFBR1	UBB	1
TGFBR1	TAB1	1
TGFBR1	CHN2	1
TGFBR1	CUL5	1
TGFBR1	TTC27	1
TGFBR1	CD44	1
TGFBR1	FNTA	1
TGFBR1	LIMS1	1
TGFBR1	STRAP	1
TGFBR1	RHOA	1
TGFBR1	ANAPC5	1
TGFBR1	STYXL1	1
TGFBR1	OTUB1	1
TGFBR1	TRAP1	1
TGFBR1	SMAD9	1
TGFBR1	CDC20	1
TGFBR1	AXIN1	1
TGFBR1	PREX2	1
TGFBR1	TTPAL	1
TGFBR1	ARL4D	1
TGFBR1	RAB3B	1
TGFBR1	PPP6C	1
TGFBR1	PIK3R2	1
TGFBR1	RASL12	1
TGFBR1	UBE2Z	1
TGFBR1	SKIC8	1
TGFBR1	SHC3	1
TGFBR1	SOCS6	1
TGFBR1	TGFBR2	1
TGFBR1	RHOG	1
TGFBR1	PLEKHB1	1
TGFBR1	KLHL1	1
TGFBR1	DAB2	1
TGFBR1	TRAF6	1
TGFBR1	TGFBR3	1
TGFBR1	KCNK18	1
TGFBR1	PRPF4	1
TGFBR1	RAB13	1
TGFBR1	SMAD7	1
TGFBR1	TNNT1	1
TGFBR1	ASH2L	1
TGFBR1	RPS6KB1	1
TGFBR1	PPP2R2A	1
TGFBR1	RAP2A	1
TGFBR1	SMAD5	1
TGFBR1	GNB2	1
TGFBR1	ZFYVE9	1
TGFBR1	RAB33B	1
TGFBR1	ACVRL1	1
TGFBR1	SMURF1	1
DPP4	GCG	1
DPP4	TGFB1	1
DPP4	CXCL12	1
DPP4	ADA	1
DPP4	GIP	1
DPP4	FN1	1
DPP4	CXCL11	1
AXL	PIK3R2	1
AXL	STAT5A	1
AXL	NCK2	1
AXL	PIK3R3	1
AXL	CSK	1
AXL	PLCG1	1
AXL	SHC3	1
AXL	AKT1	1
AXL	SOCS1	1
AXL	LCK	1
AXL	SHC1	1
AXL	GRB2	1
AXL	SRC	1
AXL	ELMO2	1
AXL	ITGB4	1
AXL	PIK3R1	1
AXL	TNS2	1
AXL	RANBP9	1
AXL	GRAPL	1
AXL	MTA1	1
AXL	LYN	1
AXL	PTK2	1
AXL	PIK3CG	1
AXL	HCK	1
AXL	ELMO1	1
AXL	YES1	1
AXL	PTPN11	1
AXL	IL15RA	1
AXL	CBL	1
AXL	IL2RG	1
AXL	FYN	1
AXL	GAS6	1
AXL	STAT3	1
AXL	SMAD3	1
AXL	ADAM10	1
EPHA3	PPP5C	1
EPHA3	CDK5	1
EPHA3	PAK1	1
EPHA3	SRSF1	1
EPHA3	IRF3	1
EPHA3	ZAP70	1
EPHA3	HCLS1	1
EPHA3	GRB2	1
EPHA3	CRK	1
EPHA3	SRC	1
EPHA3	ITGB4	1
EPHA3	BCL3	1
EPHA3	ASAP2	1
EPHA3	RHOA	1
EPHA3	TRIP10	1
EPHA3	LZTS1	1
EPHA3	NEUROD1	1
EPHA3	CEP250	1
EPHA3	SRXN1	1
EPHA3	PTK2	1
EPHA3	TRIM36	1
EPHA3	MAP3K8	1
EPHA3	CBL	1
EPHA3	RUFY2	1
EPHA3	ANKS1A	1
EPHA3	FYN	1
EPHA3	GPBP1	1
EPHA3	SRSF10	1
EPHA3	STAT3	1
EPHA3	ETF1	1
EPHA3	EFNB2	1
EPHA3	HLCS	1
EPHA3	RUFY1	1
EPHA3	ZYX	1
EPHA3	AR	1
EPHA3	ADAM10	1
TIMP1	MMP7	1
TIMP1	INHBA	1
TIMP1	MMP9	1
TIMP1	PDPK1	1
TIMP1	MMP2	1
TIMP1	CD44	1
TIMP1	NOS3	1
TIMP1	PRKAA2	1
TIMP1	MMP1	1
TIMP1	ADAM10	1
TIMP1	CFTR	1
TIMP4	ADAM10	1
TSPAN12	ADAM10	1
LGI1	RAF1	1
LGI1	H2AC20	1
LGI1	AKT1	1
SDC4	FYN	1
SDC4	PTK2	1
SDC4	RAC1	1
SDC4	PRKCA	1
SDC4	NUDT16L1	1
SDC4	DVL1	1
SDC4	DVL3	1
SDC4	ADAM12	1
SDC4	DVL2	1
SDC4	PXN	1
ADAM9	FGFR2	1
ADAM9	TNFSF11	1
ADAM9	ADAM17	1
DUOX1	MYLK	1
DUOX1	LIPE	1
DUOX1	KLHL3	1
DUOX1	PSEN1	1
DUOX1	ZAP70	1
DUOX1	EPHA2	1
DUOX1	VAV1	1
DUOX1	GSK3B	1
DUOX1	SRGAP3	1
DUOX1	MAPT	1
DUOX1	STAT1	1
DUOX1	MECP2	1
DUOX1	MAPKAPK5	1
DUOX1	ADAM17	1
DUOX1	ATR	1
DUOX1	BAD	1
DUOX1	STK11	1
DUOX1	GRIA1	1
DUOX1	HDAC8	1
ERBB4	CBFA2T3	1
ERBB4	PIK3R2	1
ERBB4	STAT5A	1
ERBB4	NCK2	1
ERBB4	BAK1	1
ERBB4	GAST	1
ERBB4	NRG2	1
ERBB4	ANKS1B	1
ERBB4	NRG3	1
ERBB4	MPP2	1
ERBB4	PIK3R3	1
ERBB4	DLG1	1
ERBB4	PIK3R5	1
ERBB4	PLCG1	1
ERBB4	SHC3	1
